E159,232293.1815,337.563407,6716518.728,
D160,232293.2225,335.84945,6716519.166,
C162,232293.0326,334.243386,6716519.995,
B163,232293.0165,332.733019,6716520.318,
C161,232291.226,334.312812,6716519.522,
E158,232291.312,337.754386,6716518.335,
B162,232291.3559,332.430791,6716520.573,
D158,232289.4522,335.983783,6716519.156,
C159,232287.4965,334.220196,6716519.349,
C160,232289.1092,334.393104,6716520.171,
A162,232289.4921,330.987439,6716521.772,
B161,232289.2941,332.602111,6716520.685,
B160,232287.4546,332.237845,6716520.55,
C158,232285.9132,333.925279,6716519.395,
B159,232285.9778,332.003782,6716520.949,
B158,232284.1654,331.604507,6716520.998,
C156,232282.0525,333.460253,6716519.31,
A163,232291.2134,331.042794,6716521.407,
C157,232283.9155,333.678966,6716519.351,
E155,232285.8853,336.26095,6716516.7,
E156,232287.2248,336.602166,6716517.328,
D159,232291.4069,335.756658,6716519.121,
F154,232285.7238,338.097018,6716515.569,
G152,232284.2303,339.192554,6716514.961,
F153,232283.8802,337.979646,6716515.285,
A160,232285.945,330.335284,6716521.966,
B157,232282.0344,331.977439,6716520.236,
G151,232282.1862,339.615615,6716514.192,
G150,232280.5487,339.933553,6716513.962,
F152,232282.3752,337.683751,6716514.819,
F151,232280.5828,337.38355,6716514.859,
G149,232278.7304,339.335803,6716513.862,
H136,232278.6703,341.209157,6716513.312,
F149,232276.9831,337.171648,6716514.84,
E152,232280.6094,335.798818,6716515.73,
E153,232282.1877,336.073974,6716515.761,
A159,232284.1794,330.252857,6716521.755,
A157,232280.6381,330.055565,6716521.543,
C155,232280.3061,333.593405,6716518.901,
B156,232280.4394,331.716683,6716520.109,
C154,232278.3999,333.454219,6716518.725,
B155,232278.7114,331.611303,6716520.175,
A156,232279.0603,329.720392,6716522.211,
A155,232276.943,329.630135,6716521.928,
B154,232276.9097,331.656037,6716520.112,
C153,232276.7068,333.156532,6716518.807,
B153,232275.1784,331.314534,6716520.268,
A154,232274.931,329.565461,6716521.379,
F148,232275.5275,337.286412,6716514.561,
H134,232275.4708,341.05307,6716512.82,
F147,232273.7056,337.68012,6716513.149,
A153,232272.9275,329.499555,6716521.48,
B152,232272.7924,331.259672,6716519.867,
C150,232271.0721,332.046809,6716519.398,
B151,232271.1514,330.659956,6716520.302,
H135,232276.8024,341.456789,6716513.173,
F145,232269.5713,337.068959,6716513.661,
C151,232272.8582,332.515806,6716519.204,
E151,232278.5984,335.700139,6716515.643,
F150,232278.6468,337.498785,6716514.572,
E150,232276.9567,335.589279,6716515.56,
E149,232275.4027,335.410114,6716515.533,
C152,232275.0536,332.589776,6716519.476,
G146,232273.7323,339.1442,6716512.467,
G144,232269.5026,338.848147,6716513.323,
G148,232276.9208,339.322593,6716513.955,
G147,232275.3751,339.471425,6716513.022,
C149,232269.2665,331.840804,6716519.861,
B149,232267.5495,330.450696,6716520.462,
A149,232265.8872,328.882135,6716521.337,
B147,232264.559,330.140721,6716520.542,
C146,232264.4821,331.741442,6716519.539,
F144,232267.6932,336.959699,6716514.484,
G143,232267.4219,338.652073,6716514.041,
G142,232265.7822,338.360951,6716513.54,
H130,232267.5435,340.724222,6716513.425,
H129,232265.6719,340.538553,6716513.026,
H127,232262.8283,340.528286,6716512.012,
H128,232264.2373,340.359152,6716512.483,
G141,232264.3414,338.512238,6716513.231,
F142,232264.6426,336.618023,6716513.694,
G140,232262.8382,338.516213,6716512.806,
F155,232287.1331,338.038918,6716516.262,
H131,232269.5113,340.146145,6716512.971,
F141,232262.858,336.651736,6716513.546,
H126,232261.1341,340.51382,6716512.079,
G139,232261.2654,338.220662,6716512.928,
H125,232259.4695,340.264378,6716512.713,
A150,232267.457,328.942549,6716521.903,
H133,232273.3116,340.832468,6716512.223,
E154,232284.026,336.00197,6716516.212,
A148,232264.5254,328.689467,6716521.401,
B148,232265.9793,330.22739,6716520.46,
C147,232266.1087,331.818976,6716519.496,
C148,232267.5573,331.645165,6716519.755,
C145,232262.706,331.692758,6716519.463,
B146,232262.7381,330.249408,6716520.298,
A147,232262.573,328.578423,6716521.458,
B145,232261.0679,329.89905,6716520.06,
C144,232261.1249,331.528403,6716519.058,
B144,232259.5647,329.980952,6716519.447,
A145,232259.2533,328.357579,6716521.08,
A144,232257.6844,328.330908,6716520.667,
A143,232255.9624,328.05828,6716520.257,
B143,232257.7424,330.318763,6716518.982,
C142,232257.9142,332.127488,6716518.155,
B141,232256.1947,331.996896,6716518.009,
B142,232256.0675,329.900754,6716518.928,
B141,232254.3126,329.906538,6716518.792,
F140,232261.4437,336.64792,6716513.547,
H124,232257.6673,340.275314,6716513.06,
F138,232258.0521,336.633283,6716513.335,
F139,232259.8246,336.173262,6716513.451,
B139,232250.5325,329.664188,6716518.34,
H123,232255.9276,339.831626,6716513.108,
H122,232254.7424,339.731187,6716512.478,
H121,232253.1812,339.842473,6716512.04,
E136,232252.8739,333.842618,6716514.75,
F143,232266.1453,336.777669,6716513.957,
A142,232254.489,328.117907,6716519.409,
A141,232252.5152,328.005254,6716518.868,
A140,232250.4485,327.850979,6716519.397,
A139,232248.9057,327.916162,6716519.244,
B138,232249.0379,329.797427,6716518.411,
A138,232247.016,327.588821,6716519.315,
A137,232245.4466,327.79068,6716518.831,
A136,232243.7043,327.605664,6716518.523,
B137,232247.2489,329.567483,6716517.998,
B136,232245.4503,329.52095,6716517.874,
A135,232241.6412,327.407381,6716518.006,
A134,232240.2239,327.196202,6716517.64,
C138,232250.6454,331.589273,6716517.885,
B134,232241.9447,329.357167,6716516.842,
B135,232243.8637,329.424773,6716517.51,
G135,232254.9339,338.235217,6716512.814,
E138,232256.2845,333.920901,6716515.114,
G137,232257.834,338.263621,6716513.225,
F136,232254.9371,336.171204,6716513.368,
F135,232252.9526,336.123163,6716513.674,
C139,232253.0949,332.484643,6716518.164,
C140,232254.4246,331.94549,6716518.393,
C137,232249.0933,331.731702,6716517.67,
E131,232243.6527,333.49295,6716513.461,
E130,232241.9563,333.527141,6716512.86,
E129,232240.6273,333.683787,6716511.68,
E128,232238.7414,333.365735,6716511.177,
E127,232237.4253,333.420216,6716510.406,
C136,232247.4768,331.525737,6716516.902,
C135,232245.7238,331.396798,6716516.744,
C133,232242.1301,331.042189,6716515.945,
G134,232252.8198,337.533469,6716513.103,
F134,232251.2763,336.114145,6716513.337,
E143,232264.6497,334.637662,6716514.964,
E144,232265.8906,334.742568,6716514.96,
E145,232267.72,335.108777,6716514.955,
B132,232238.9146,329.161911,6716515.515,
A132,232237.1296,327.206408,6716516.193,
C134,232244.0068,331.202737,6716516.289,
B133,232240.5661,329.22664,6716516.309,
A161,232287.418,330.517877,6716521.933,
A164,232293.1222,330.937155,6716521.058,
A158,232282.223,329.993612,6716521.479,
G136,232256.1817,338.205793,6716513.384,
F133,232248.9728,335.419253,6716513.319,
G133,232251.1499,337.481138,6716512.831,
H120,232251.2273,339.420652,6716512.221,
G138,232259.6657,338.42622,6716513.049,
E141,232261.9397,334.828284,6716515.137,
E142,232262.9613,334.592704,6716515.059,
E133,232247.1611,333.63533,6716514.303,
E132,232245.5183,333.724749,6716512.99,
E126,232235.7653,333.228226,6716509.307,
G132,232249.3111,336.903542,6716512.292,
H119,232249.3863,339.633697,6716511.837,
F137,232256.3815,336.261704,6716513.616,
C143,232259.4691,331.750686,6716518.396,
A146,232260.9786,328.422934,6716521.437,
B131,232237.2989,328.890171,6716515.308,
A133,232238.7086,327.036141,6716516.842,
C132,232240.7248,331.012078,6716515.171,
C131,232239.0172,330.472778,6716514.914,
C130,232237.5161,330.76805,6716514.734,
C129,232235.7005,330.497604,6716514.216,
B130,232235.6405,328.724185,6716514.972,
B129,232233.9727,328.383259,6716514.555,
B128,232234.3013,330.189804,6716513.634,
B128,232232.367,328.42242,6716513.755,
B127,232230.8371,327.984469,6716513.004,
C126,232231.0402,329.861633,6716512.451,
B127,232232.5428,329.976062,6716513.076,
C124,232227.9556,329.511262,6716510.823,
C125,232229.4484,329.712872,6716511.414,
B126,232229.1967,328.156722,6716512.157,
B125,232227.4797,327.743703,6716511.53,
B124,232225.9391,327.721872,6716510.771,
C123,232226.2201,329.647575,6716509.99,
B123,232224.6628,328.032006,6716509.764,
C122,232224.7989,329.447764,6716509.027,
C121,232223.6226,329.626923,6716508.19,
B122,232223.1087,327.977138,6716509.116,
C120,232221.7336,329.486992,6716507.105,
B121,232221.3825,327.908439,6716507.792,
B120,232220.0792,327.763124,6716507.084,
C119,232220.2472,329.66693,6716505.948,
C118,232218.5663,329.325384,6716505.46,
C117,232216.8831,329.350715,6716504.343,
B118,232216.345,327.286966,6716505.343,
C116,232215.4124,329.116235,6716503.455,
C115,232213.7738,328.858668,6716502.509,
B112,232207.6095,326.578526,6716498.86,
B117,232215.0436,327.026823,6716504.349,
B116,232213.3836,327.13836,6716503.301,
B115,232211.8768,327.36698,6716502.056,
B114,232210.5873,327.075996,6716501.02,
B113,232208.8721,326.933161,6716500.355,
B111,232205.7165,326.339611,6716498.478,
B110,232204.371,326.095573,6716497.689,
A111,232203.9274,324.750256,6716498.533,
A112,232205.1372,324.728177,6716499.144,
B109,232202.6734,326.023973,6716497.135,
A110,232202.3141,324.598105,6716498.137,
B108,232200.7925,325.742935,6716496.962,
B107,232199.5325,326.042765,6716495.881,
A109,232200.411,324.457879,6716497.69,
A108,232198.6325,324.170557,6716497.437,
E157,232289.183,337.788808,6716517.864,
H137,232280.9892,341.088123,6716513.787,
B140,232252.4721,329.883363,6716518.428,
C110,232206.4391,328.523011,6716497.863,
C109,232205.0666,328.029956,6716496.969,
C108,232203.4674,327.911489,6716496.109,
C107,232201.9298,327.901175,6716495.464,
B106,232197.9434,325.769201,6716495.14,
B105,232196.2016,325.320337,6716494.331,
A106,232195.6819,324.097342,6716495.232,
A105,232194.2118,323.82505,6716494.365,
A104,232192.9488,323.818681,6716493.074,
A107,232197.0368,324.177771,6716496.28,
C105,232198.6892,327.711662,6716493.938,
C106,232200.3148,328.021546,6716494.468,
A103,232191.6547,323.668197,6716491.878,
B101,232190.5003,325.01558,6716490.026,
B100,232189.1039,325.148307,6716489.054,
B99,232187.8234,325.028539,6716487.953,
C114,232212.6498,329.456424,6716501.115,
C113,232211.0944,329.444338,6716500.096,
C112,232209.3201,329.181655,6716499.267,
C111,232207.8778,328.878569,6716498.546,
C104,232197.0393,327.549713,6716493.172,
B104,232194.9646,325.167936,6716493.328,
C103,232195.6804,327.246669,6716492.216,
B103,232193.7715,325.260838,6716491.984,
B102,232192.3085,325.19462,6716490.984,
C101,232192.7086,326.940402,6716490.16,
C102,232194.2225,327.087895,6716491.169,
C100,232191.2754,326.879484,6716489.207,
C99,232189.7272,326.942875,6716488.056,
C98,232188.3908,327.257022,6716486.891,
C97,232187.076,326.731526,6716485.904,
B95,232182.8015,324.831065,6716482.756,
B98,232186.527,324.904277,6716486.837,
B97,232185.2596,324.763295,6716485.54,
B96,232184.3744,324.840314,6716484.095,
B94,232181.4381,324.597676,6716481.847,
B93,232180.3904,324.852979,6716480.388,
B92,232179.4052,324.705417,6716478.752,
B91,232178.2314,324.763549,6716477.327,
A130,232233.8395,326.738712,6716515.135,
A120,232217.862,325.687638,6716507.428,
A118,232214.4976,325.31967,6716505.065,
